date,review_id,reviewer_id,business_id,vote_funny,vote_cool,vote_useful,rating
2/7/2012,0VcGdzOQRQJP2xRykTFvOg,Ekht1ugQ4UtAY7ndPW1tQg,LYppbvgJlBG0SqjSKFiFGg,1,1,1,5
5/6/2009,8MHLANkJk4rrnTTRjtLILg,V4pg-Yt0Ygylc5qG7zIg1w,DXwSYgiXqIVNdO9dazel6w,0,0,0,5
2/14/2010,lMUYJ9v8Ctp0fB-84B0sKQ,ScdgiJgb4KuRCln4Ebi3Qw,WBU0yq9J8qiYQfI_fh2P1Q,0,0,0,3
4/3/2009,EPACtarBNuRE89PzKDv7GA,Sw21xB3CxHUCtQDZwzPjyA,oEFJ29zAQaCNnQzebHQvpg,0,0,0,5
8/19/2011,NwEjEdBYhlDJxGdO2UuheA,DupErhA60LJx-u4ObZV4bA,O6uWHgJzylSjWjPSJKGhnQ,0,0,1,3
12/12/2011,jUY2bDg5CDoHvO4n0m3-FQ,nVN66l-y7QHmcGTtvhSgQA,LYppbvgJlBG0SqjSKFiFGg,0,0,0,5
1/24/2010,eZ0oI_PR6asBMMkhfCyW8g,3L5rd9c94d6ZYipX40PQLA,o4NcUfco7JxOcyfKFWyAhg,0,0,0,5
5/31/2012,WIlP49d5IFJPkyDEJg0PBA,boMkx0jo95kgZ3785bq8Fg,bNXpwTSavHBV9zBk2lUlGA,1,3,3,5
11/11/2011,5b4DZMGnwTkgbZInmvHawg,VFR3Q5Uk3CfEQXAW6nqxUw,JMa9cTNQA5mm4GbR2W8Oiw,0,0,0,5
8/6/2009,A-2MdygX1Lwhhi5NGwwoKQ,_DcYSnPD4_W-83LvQZ4lJQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5
1/3/2008,83gGZoBDM0pItFd-grzg4A,khYcMz2jR4IIUiRWVgi5mQ,1g52-6WzlhjIOpNAsBjPJg,0,0,1,5
1/28/2008,td3ltkSHGg7tIV55kp8gWQ,i32sFxtSG5fMQPuN3TgA3g,CwPi6NVuJIZZx4IBcTekFQ,0,0,1,3
4/23/2012,3xj3NGuAh0eFri0wCI-VLA,bvtACOqAQkXrEsgTcAH-Lg,NGfbRjWoqUh2fGw8DU_pmA,0,0,0,5
8/27/2011,MKKAtqdnT84PDsJXYShE1Q,slcevKgjt8SolEsWukqXOQ,N7juvW8YoFIj7sEBzVF8GQ,0,0,0,5
3/8/2012,4mfc4hIGdcdAbFXbmyibGA,KW4puUb7riGxYZY3bmxSYg,cQnY_VneZisfUAqcbuEuKg,0,1,1,5
5/10/2010,ftcEcrOA,7Jwsi6ZWQvpucI-aYv7JXg,tCkwBTuEFvhuaBoEUWqbuQ,0,0,0,5
11/11/2009,zj2n2p0XCaW5Q8h0w3g5qQ,JBdLugMkTMY4vU9zl7BoTg,JDNZxz0ud7zhuPo5pqznMA,0,0,0,5
4/5/2010,syPfUBujjB1DB7dppUD6qg,h9O1Q4kEklvYdwVsffTpMA,sR4EOfPuI-at41uIxIZPhw,1,1,1,3
1/20/2008,xNoEaqd20-6k8b9c83Zs7Q,n9t5N2F1X9-vG5RNpj9Log,DXwSYgiXqIVNdO9dazel6w,0,1,2,5
4/27/2011,NzNek3pQcSLJwf2-62SL-Q,BdfWpcrH-Bjw9zsY2IBvrw,Pcg4FtfbvSMMwrYuE1yVjQ,1,0,0,5
5/3/2009,-e8kE8SaJAfK-GxS-xDwQQ,QhIdZaJeLMLZ_fSKoG07Ug,Btjt4D8dJ-yEdsts3Tj5Hg,0,0,0,5
11/8/2008,-B4PPb-irOk2WbFMMd5KWQ,TTclu5O9nBqPUUNV1BRjMw,Z2nOMPedr7XYhgYhILJjEA,0,0,0,5
6/14/2007,iqbnENYjvxdVrWi2s75GlA,LHaFIxNR5yPa1yq-2LrQCg,n3VjBryfinjRG1W3LWsPBQ,0,1,3,5
10/4/2010,X8poXLmPjMy2nVdxEA8bAw,DJa54pSLmV5Vra_ur4tq6w,o54U2VkQama8FI30qDkWvw,2,4,4,5
5/8/2011,O9yafETNyXMvC0VFuT6fsg,7rpV44axXMFgxCVB5nNAUg,Au1f1UMmKcgOXLsg4v56xw,0,0,1,5
10/12/2008,aY8dVdGJE6tJwGHo-tdWmw,KLQmp4KZMGLtTia7gbGBdw,o54U2VkQama8FI30qDkWvw,1,0,0,5
6/3/2012,pczMfG1yjQ24B_kB4FU9tA,L4dGyawfxVF1Ne3JSZy0Fg,_n3OmwreEGPQmiHKklsD8w,0,0,0,1
7/30/2010,0DFY6sbpsRoAk6UauUWtOw,rAMtel4DHwiv4h7j783tqw,jGiKIJCVLZHXQDSNnSLPsw,0,0,0,5
10/26/2010,NRjJ0RranDo,xSi3heUT4fMOe1WYE3SEAA,jGiKIJCVLZHXQDSNnSLPsw,0,1,0,5
7/19/2011,jqLLV4m,nNRqIuFCoHT1lSe4hxLoSQ,OKOfoisduqP24uK3WYvx7Q,0,0,0,3
2/11/2010,nlG34zn639i3SMs9V8gNcg,NGW3t5fVHgVXrX9R0c1wUA,Z2nOMPedr7XYhgYhILJjEA,0,0,0,5
6/4/2011,NnCYF6wJsRQUZ,Fpv4VZEPcnh6EZg_vNtGaw,FCcgXODBs6O7MGH3VZNyLQ,0,0,0,5
9/11/2010,uJnr0Qjc-RddoiW1sAI_Zg,ohQgCiFpg8oj01UvkSr8lg,boE4Ahsssqic7o5wQLI04w,0,0,0,5
3/29/2009,dfIm7JunZ7q5lbrqsm3rPg,huO7MuDpjRgeeqivB4Fzgg,sR4EOfPuI-at41uIxIZPhw,1,4,2,5
11/29/2011,8nfGq20p,sNpUeQG_65Ph6UWrzM5g9g,LMaoM2Ue2BR_HI9ba3JsZg,0,0,0,5
3/11/2009,utpxqR791uE3mOqY2UDg_g,LqnqtcKq5cHhjB7tyoo1jA,o54U2VkQama8FI30qDkWvw,0,0,0,5
6/22/2008,Aj,ahMzwKz5LX8its8V5wBmkQ,t3pYu8eidmb2ZmexHRHT_Q,0,0,0,5
9/16/2008,ZYlXLr1YH5zGaVgonS6Bqw,k_SrmXTBHsY5QROt3dPx2w,Rlg07N7Sl1qTzjc7zc6Whg,0,0,0,5
4/9/2008,BMgflK4bI76RzarEKVrRjQ,aIgFJnUpbQgylzFi8dRb0Q,8j97C2qR95tvpbGtoFxEAw,3,3,4,5
2/27/2011,KdC2,VsZMn_XmWJM6IOvK2vi0xg,pbEiXam9YJL3neCYHGwLUA,1,1,3,3
8/10/2012,lw1BONxGF9FHGLg0yftTCQ,hB0rBlu_7Z8061bUMIz_jQ,d6UbRb9W5eA1yL-DuVZ8ug,1,1,1,5
4/1/2011,odT,SRrzKuUb2619fVa8huw2QA,DXwSYgiXqIVNdO9dazel6w,0,0,0,3
3/13/2011,J65fyXPitqaH,v48abm1OroBWkMUZG9Q9zQ,juop6_3dLfPDo-un-ZuXrg,0,0,0,1
3/21/2012,CVcKCwGCNKdEx9DPuA9QxA,iJZnwXXYwHmloQpHC7wRIw,o54U2VkQama8FI30qDkWvw,0,0,0,3
8/8/2011,1MrWBkv31hkV7RDiLb-Qpg,Pt3pLH-IxgiRmOy9vxQsAQ,yBRaSkuYwFhYEoucDyD0lA,0,0,0,1
2/1/2011,tBqIkP2BZm,VyRICVwE3VfGynw5ly2oBA,o54U2VkQama8FI30qDkWvw,0,0,0,5
10/11/2008,tDWviFDKC5Ba0FuhJmkyUg,ErCy2RnNBzqpI7jnFr9pHg,o54U2VkQama8FI30qDkWvw,0,0,0,5
10/5/2010,JWa4KXZXN69x1e2-,Q9BIsun4QhEitE-g9TIOwg,cQnY_VneZisfUAqcbuEuKg,0,0,0,5
7/2/2011,4uQ4ga61A8RAngacHBvwrQ,Bq-2nDo0UVWC6dsqak29QQ,4wreIFjaPMppyEnzKHbozg,0,0,1,1
1/21/2009,HjQB6G1juothfKcQFSOkuQ,XVAYA8FH_E8C1lGVYJ0B2g,Z2nOMPedr7XYhgYhILJjEA,1,1,2,5
12/27/2010,Z5Jl-_CneQre86tkpKFSSQ,F74DOZ13kXnBqflR-Z4YbA,KomhK0JD5cleEW55YTw7MQ,0,0,0,1
1/28/2010,emqL90Qra8hzVIjI-3mEOQ,FULwdtmfIG7WkACe3g640w,FCcgXODBs6O7MGH3VZNyLQ,0,0,0,5
5/3/2012,PfBpsk3S4gl4kwR_mTJdAQ,QmIO8M7hzkxLUVIRvdEF8w,08X_5WTOVNvk4SgPRKBjjQ,0,0,0,5
1/26/2009,QgCPZxSAeSSw15zKQ52z,aKA9hWi5C2gRXIyq_EX9vA,h-CNRJ-bqSZvz75J4A9cFg,0,0,0,3
2/11/2009,6Y5O3Q07yusfHU4Ti-mQKg,qSrZ0rMtDLOQTu8i6HI-9g,n3VjBryfinjRG1W3LWsPBQ,2,1,1,5
10/25/2011,acimuRJyNWj1VfW3lyOLmA,DMoYRzbxGUVjoEjPWQG2DQ,NGfbRjWoqUh2fGw8DU_pmA,0,0,0,5
10/31/2009,465yMOKbZXuYG0TMgmbsnw,s20Z1wKi2A9gtuAB7Ol69g,jGiKIJCVLZHXQDSNnSLPsw,0,0,0,5
2/28/2010,Y-Ntg-alO,UllGBEO_Vv--QIlQMWAAEw,AqgG-1aD6JYj9D6OmBWO3w,0,0,1,3
6/10/2012,Tu2-f7AvTMsWFSvU-F2jKQ,DJzCkjih6yTpdD3V2tC6Zw,KomhK0JD5cleEW55YTw7MQ,0,0,0,5
8/15/2010,kxVJqTJVFdrpa3jsjbD,s4le5Rgp5syNP41pwl2mNA,LlHEzxQTiiLJokn2tli35A,0,0,0,5
11/12/2011,4tKCKYAiwDH9Rj-Vd2Tf9g,CndsMIYizngAHeyI54t3fw,CwPi6NVuJIZZx4IBcTekFQ,0,0,0,5
7/13/2011,WW5jP4KqNduciq1xP_S2AQ,hXgyLCrNdUjYHQNwvBFYnA,GEpXn9rtTMtIj5NsGFiNQw,0,0,0,5
10/28/2008,pTZjye3lzNTS910dJZh,81oHDSsk-VRJm-Bnn_ex1A,z_qEuUuRWIq4O-YufXHf1w,0,0,0,1
3/27/2011,W-LSBUsc7whZQojGUlT6xA,CmtPnZTWAXf90gHItv_wzw,ALwH81_sqskLmwfWS-_eeQ,0,0,0,5
11/20/2010,lBtAWlKI9Kd5gmaZnK0k-A,2SC3tQFmUS5LSaJdGWIt3g,cQnY_VneZisfUAqcbuEuKg,0,0,0,5
4/9/2012,uUNsLUZ1DuUH2apuVZWHvg,V28_73Ap8rxkGDvHjUhmzA,boE4Ahsssqic7o5wQLI04w,0,0,0,3
8/17/2007,AQmKZEytZVXFh7sF-sMt,UXOR0HmGl9Yng6CfSo1qHg,NYhIkpTi4ffmkAu4o2aKuA,0,2,1,5
12/11/2010,j-oYwcML1DAvSD5zK9WF6g,lSsVQq2GqA-IdEtiyrZzKQ,sDYjKyI_67eUhFAqVneYjA,0,0,1,5
9/6/2009,iYaGQieXAFjr2XKmeqXtWg,jA1tyiVv6C3TmUmKc4lQHg,1QKqtC4vML3QhkrSzwR_tQ,0,0,0,5
8/20/2009,44XAuq-DTRy0bTE0qj0i5A,EqRHpzt00oJTr7saA9pE5g,-pO0hsi0xlF4FwqLGJUizg,1,2,3,3
8/4/2010,BNSZQlgATJ0ksLeY2rlkTQ,pSN92vCq45Awq5p5HyL-ow,OKOfoisduqP24uK3WYvx7Q,0,0,0,5
8/1/2011,T7Ma9w2BYiYozQTvTl84YQ,M2Ebp1uJMpYDDh2g3e22FQ,JDNZxz0ud7zhuPo5pqznMA,0,0,0,3
11/22/2009,ZHi2QhcE3YNRjUCGRMQICA,D2setZ2_pKZ9CWEb0IgrOQ,pbEiXam9YJL3neCYHGwLUA,0,2,2,5
10/28/2008,OUPlVTZfj3bdMm0,BQ57ozOfCRqIt7AiRV4eaw,o54U2VkQama8FI30qDkWvw,2,2,2,3
1/10/2012,NF0NVxWRDlz7b901kDLd6w,ktTiMr-Dpi2KmYmnKL0gzA,oEFJ29zAQaCNnQzebHQvpg,0,0,0,5
11/1/2010,veAJv6MGvn67GMdbQV8Zxg,BkZWHgKCwNc-9aJoLF0mUQ,oEFJ29zAQaCNnQzebHQvpg,0,1,1,3
4/19/2011,FomrYg6hOdyRHIKErcT1Uw,42nIPBmLeJPNYDhldNnqTQ,mlhHPnHmjO2_ypcP5Vc9Zw,0,0,0,5
12/8/2009,WyR3T6mPWupdCz7NacFo3A,SVbSAtz8hFPCn2fOPEcEBg,h-CNRJ-bqSZvz75J4A9cFg,1,2,2,5
11/29/2011,7e1zznrKsOiWD8zeSWDbhw,DaKuaZerJ07Es9Gec5aq9w,LMaoM2Ue2BR_HI9ba3JsZg,0,0,1,5
3/15/2009,dKOiUNZzv67UBIXrWr4v5A,jc-uTxer9iWFO9WC_mE9QQ,hylBw5ND7XyPldM6BN28vw,0,0,0,5
11/3/2009,xRjs3X1sC7Za5FK-fOQIZA,G1bDgbgUWPNHIQ0oNy5ifQ,HOJqzz1WvOmeR9oESJ4d9A,0,0,0,5
3/8/2012,7gBujBg,PvXMKBJN-eVtrQ3wOyyrYA,WaIbupMGDBi5B3SChsUH8A,0,0,1,5
2/23/2007,wfRGDFtZDxiGgzHc25o1YA,e_uu6m02__fLJIl3_Qmsiw,cQnY_VneZisfUAqcbuEuKg,1,1,1,5
1/17/2011,7CjqTlZkEKZD2aMv1DLm8g,CRhCJTN0KHLRuSXxuVhRUg,Au1f1UMmKcgOXLsg4v56xw,0,0,0,5
7/29/2010,FDVQOGPAZbi1nfYlfjL9lQ,NE2peaiNk-yGeZG24NKZDQ,0fFLUKl71vv3eNV2xhikEw,0,0,1,1
3/10/2011,JPsMJ7r-bIYpLuKBHq5jog,x5bkXqzuQkzp1czhGjjZRQ,mCHto10PBQOKnefm7gholg,0,0,0,5
12/12/2011,rcSQUzuyi8NNM9Bn2qinyg,4Ys4I5bQQ2M-NxTc32TNDg,oEFJ29zAQaCNnQzebHQvpg,7,7,8,5
9/21/2011,d5BmhMASLuOKMaTEKy0hDA,VMFXVfxBdsI1UpYjAMsfDA,z_qEuUuRWIq4O-YufXHf1w,0,0,0,5
3/24/2010,iqKC7EIjXE-6S,-Yuf4Ph_6DzKwDOudoRc_A,t3pYu8eidmb2ZmexHRHT_Q,0,2,0,5
9/4/2009,UmvwiU5XHMLPiCQ8DpMftQ,PbP2qdfYo2swY86yeKHyjw,dKcO9OQ44RPRlkWe-vToFA,0,0,0,3
7/31/2011,kSjyv5vcEcWmg8zdhttakg,PvACNghLXmv1-xGrAx7gKw,ibreTMGGaQSanZttUchjKg,0,0,0,5
10/14/2008,0Nb1vlExf-5G,liDy_VOjCGwHeN1t5HT6bg,F7IQngaDDBgYvhA3U31q-g,52,33,23,5
7/23/2012,WwgFPlliKXtCTndKR1vpXA,P_pk7ld02y4Cf7S-DOwIzw,ElCbMJRjgu9LDj4MxOKXew,1,1,1,5
9/1/2007,-4O-,2NSfjzwCBKNXWFlaMBUOWQ,n-mj6IJkWyCu4BuD2dvm0A,0,1,2,5
4/3/2008,TmM5UE1C,6x42qpgBIrHr9U0EnPxaFg,HOJqzz1WvOmeR9oESJ4d9A,1,0,0,5
10/17/2008,FTwOgiBCYm2feXgx18P4Bg,4vD6bJ0nAxuvRgAmoGSe5A,1iehp7Z2kejBq3RSeb4Dxg,0,0,0,5
4/9/2008,2zu0Q0LYGVOM5ctmJ5u1HA,lSmPzZfY_oD-EUT1y3Ou-Q,oEFJ29zAQaCNnQzebHQvpg,0,0,0,5
7/27/2006,Ne7h9uh0kWULEAG8BVs9BA,JF-7fBtuA_l5R650Iqe7RQ,xjZ9eqYrzMrl2v6_1Kv6hA,0,0,2,5
10/18/2007,OBjHXEm5mzA0NLNKDNaASQ,Ef1NeRB_hG1_gy6VkhSB1Q,xjZ9eqYrzMrl2v6_1Kv6hA,0,0,0,1
3/3/2008,8uKH3PSiz9QHWZafHTpN6g,Ei2f6sclQvm-uzi3Dks3Vw,_n3OmwreEGPQmiHKklsD8w,2,1,2,3
6/13/2007,FECknULiOXs,HJ0Ii03hZMr_YtjeuKtzKQ,o54U2VkQama8FI30qDkWvw,0,1,1,5
8/11/2008,6SMNCuXGmiRg87sCjuo9ug,vVpliIcWnWWEyR7v2wHo3w,JDNZxz0ud7zhuPo5pqznMA,4,4,4,5
11/6/2011,--RadfaZxxRPShrQy385oQ,JdBSt-n7lvfAnmLuX91ucQ,vvhfPV-Llkd4fE2SHuLVvA,0,0,1,5
4/26/2010,cGXCZPKCs1rrTbrb1PGdzg,3oJOn4YedYE4ZqUoAzO9rA,FCcgXODBs6O7MGH3VZNyLQ,0,0,0,3
12/18/2008,j3HQ-MUkZ5RiX-FagfRc,hzmTQMkTGTUQ-aRdKAcUzA,xjZ9eqYrzMrl2v6_1Kv6hA,1,1,1,5
3/18/2010,DPdeLJEe7r,rh1bGOOnWAAH71MYuvPI7A,OKOfoisduqP24uK3WYvx7Q,1,0,5,1
5/20/2012,s8vRfNO7V-tklFjrEp,BnBQ0UU9uSiI_0cbCZ4lsw,HOJqzz1WvOmeR9oESJ4d9A,0,1,4,5
2/3/2009,lat-urZdC8YFNzRtYSmEqQ,5KHTmBgvDWgNQA8c0pgt4g,sR4EOfPuI-at41uIxIZPhw,1,1,1,5
6/17/2012,5EmJht0EH3rSzvIAaXgiEA,uVeIN8zlEKx7iUUjheB6QQ,2WoMT3wSpp9vxZeTv6u-cw,0,0,2,1
8/21/2011,fv4r3WLJFLBIMSptag8i8A,PUr6USZSrR-uyL6ESsSQpw,hylBw5ND7XyPldM6BN28vw,0,0,0,5
1/23/2009,6gvV3zd-LMjGl1pThg5j6A,Auxm_FHEbvsH3i6eF9Wihg,4wreIFjaPMppyEnzKHbozg,0,0,0,3
4/27/2011,E6uEokrke8PM5Re3GQnjvA,VYQYGRA9Xcmd1Ou29NRpAw,Z2nOMPedr7XYhgYhILJjEA,2,2,2,5
12/8/2010,cBgaJiSSvJCZXLVMTT7JWQ,4A1lJvjAffIwuVAeT_pFXg,m5_GCJP2W4zEJnyVgxa3eA,1,0,1,3
2/28/2012,8e,kGy_Kd3UeTv435Hw58SKaw,Pcg4FtfbvSMMwrYuE1yVjQ,0,0,0,5
1/19/2012,97naLB0loKJkMWZt7yavuQ,V-D-wJzqsmxc-FUMQCZLLA,Pcg4FtfbvSMMwrYuE1yVjQ,0,0,0,1
12/22/2009,4e5YdzoOrH03wF1eP1q2TA,Q-bBychImze2Yj1R0ifoMQ,AqgG-1aD6JYj9D6OmBWO3w,0,0,0,5
7/5/2012,uxtxdSwHf6b7CU14Wogtwg,tQOVsJoOYwoPMIGkkPIfDA,xjZ9eqYrzMrl2v6_1Kv6hA,1,1,1,5
2/7/2012,QQqQXUnrx2HUfwTmsHEeTA,ux9vtxokDixqLbuginDhJA,Au1f1UMmKcgOXLsg4v56xw,0,0,0,1
11/9/2007,w77Z2gBOFCL-P7fs8Ys1rQ,aTvfMJtfV1sMjvszQE5w-A,4wreIFjaPMppyEnzKHbozg,0,0,1,3
7/2/2008,mJ9T2veEctkoXOn62FC8nA,SIF0vgC3dMHs5cA_5uxpig,cQnY_VneZisfUAqcbuEuKg,1,1,1,3
12/23/2011,TpeIGqn3B,P3S2_zjRkH5Q9E8llA9G0g,pbEiXam9YJL3neCYHGwLUA,0,0,0,5
4/29/2012,MMUwegHs7AP8GGCdBdHEVQ,x3QeHfM8vANUAQyisWuHLA,7mCeefskNUtOkzxt_MLHKA,0,0,0,5
12/28/2011,sZ5gTfFyzOSfimB0BMGkQQ,2I7-sk24HJbZZQ2WoX4moA,RYw_no9ohtCg09aKorVffg,0,0,0,3
1/4/2010,HtYIUWmyNq8eUIsFaqcRaQ,grdSoyexRtvQhQPR1l-6Uw,q-_jW5lauONk_58S-wVIrg,0,0,0,5
6/7/2010,7sdc2nvEhbvl75Tjqy2oqA,oIZhbOe2yFoEgtQgYg1cFA,h-CNRJ-bqSZvz75J4A9cFg,0,0,0,3
5/24/2007,-k80VNg0yqYQakKZILwViQ,Go2DbZPyJxIHzLHkJdNkiA,1g52-6WzlhjIOpNAsBjPJg,0,1,1,5
4/30/2008,eloyAxswVCGpzfEbBuBfzA,K-HUAl-ALdGC6QvjEiwg4w,ElCbMJRjgu9LDj4MxOKXew,1,1,2,5
11/22/2011,9sIEXvvPAdJ4jzZU,C-DRiYsVrQRaMCs9HRYY-Q,euO3-H92LCivH2B0CQPlnw,0,0,0,3
7/12/2010,t753JP8j1PMNjwO8gv-h0Q,hvkTzr0uXmIAUwTnxXANkw,KomhK0JD5cleEW55YTw7MQ,0,0,0,5
5/14/2008,ZC8GxofQJi_QLmKypJ5CTQ,RC7olN50WzeHbYmZwxVN7w,08X_5WTOVNvk4SgPRKBjjQ,0,0,0,3
4/19/2010,9OR4MBO0cqCLIA,YKgKIrKH4biKY8OMGpyJTg,AqgG-1aD6JYj9D6OmBWO3w,1,0,0,3
4/22/2010,E7AzdAm3XJxBcrlxrEnEuw,M9iDngHDjF8b1xOMazBbiA,o4NcUfco7JxOcyfKFWyAhg,0,0,0,5
5/21/2012,m452-w8uoLb1bSNF4aECIQ,7YFdi37kRK9aQuGeMCEauw,0-rkPnrTODt_veJ_nMVT_w,2,0,0,1
2/9/2011,diLs5KK6rd9bMdZ,SI0B5d7ZDeb65GQjuG5QXQ,DXwSYgiXqIVNdO9dazel6w,0,0,0,5
7/26/2012,udqtpBA7qDZ0pdQEqpusBA,h6UjmjnXKQgBSbDx-h-pqA,d6UbRb9W5eA1yL-DuVZ8ug,0,0,0,5
2/26/2008,5hjKR7QIKzLJpV,Fi8pBHcFvRkaJO88q6T69A,n3VjBryfinjRG1W3LWsPBQ,2,3,2,3
4/15/2008,1yvL5ueO1A86FtlcNzUZlg,m39fKwcgT6tpBCkFGU3j3w,ElCbMJRjgu9LDj4MxOKXew,0,0,1,3
1/28/2008,PunCRZnbyh7aRpELzx7FqQ,cntt9nuxTJRqXMBpc2hiLA,-pO0hsi0xlF4FwqLGJUizg,1,1,2,5
11/12/2008,SjXhLOuJceKBUw78-H-ZlA,l92mE6nRXbMCcvJzDilrpQ,CwPi6NVuJIZZx4IBcTekFQ,0,0,0,5
4/15/2008,aNgPWmlDM3p3HwQOC9WhrA,vD-VUch41AZvjoYCwj_phw,50gFzdVglOz88eFJ6v-26A,0,0,0,5
1/12/2012,v7OyJxR61SD-fPWI4Hfkug,AA-ossInDkEiuTB5A6_BrQ,vvhfPV-Llkd4fE2SHuLVvA,0,0,1,5
12/20/2010,xZvYHHfBrMGgliDZfGZLwA,FWXgDe0To8a0gYLOddOFgA,OKOfoisduqP24uK3WYvx7Q,0,0,1,5
9/1/2010,I4U1yM5QCqBXE5Ez9f7PDw,K5crhwEAX3oczBU0ykWY5w,Z2nOMPedr7XYhgYhILJjEA,0,0,0,5
12/9/2011,MPN4n6aAubUA8i0HznKUGw,wm5cGoug8wQccF7rq1f_kA,DXwSYgiXqIVNdO9dazel6w,0,0,0,3
9/16/2012,N5f9CwzFOP,yyWySE70Nyjf2Kfy-jM6aQ,jGiKIJCVLZHXQDSNnSLPsw,0,0,0,5
10/9/2010,cwdCiXx0DaidF05mKDrxjQ,7p7mu2nGI5zDe0nWZXnbdw,F7IQngaDDBgYvhA3U31q-g,1,0,2,5
8/31/2011,qmRHfJOwkQJFKlBpBwhOnA,DzUzxPlLCxtFCHXMCRlFWw,o4NcUfco7JxOcyfKFWyAhg,0,0,0,5
1/8/2012,6s2ilc3taAWBG9YGnel9Hg,0qgBNZC4A3EQ9sdo6idmHw,jGiKIJCVLZHXQDSNnSLPsw,0,0,0,5
1/8/2012,GA0WM5FaPCAL0RnYgcOORA,Ekht1ugQ4UtAY7ndPW1tQg,ptRZlXxngjFj5gghwPNNHA,0,0,0,3
11/14/2009,cp0tox-GZEPXLasiwx,PrwnAL82LL4Ewt_wJpHWCA,sR4EOfPuI-at41uIxIZPhw,0,0,0,5
11/28/2008,wTjZdOuo30sfbQgiX4FQnQ,6k75wL7Oq1nJIOJdbqgigA,1g52-6WzlhjIOpNAsBjPJg,0,0,0,5
3/26/2010,vvstAAitefNs2FvJ43AgPg,jC7g4DIfWWFcgnS-Vwckfg,Rlg07N7Sl1qTzjc7zc6Whg,0,0,0,1
8/21/2012,EIuBn-eTyCbHBbMoXBBChQ,865XPaGQdNLYO26uh62zIQ,sDYjKyI_67eUhFAqVneYjA,0,0,0,1
6/22/2006,v4pmEoGkbUm2HM7NeWmekQ,tFA9qxNC0XdbfAIxN0RhOA,HOJqzz1WvOmeR9oESJ4d9A,0,1,1,5
8/27/2008,FKPxgEVQOsFORbGivEI9-w,onTzRkM3t8436EJ_v7niFA,tW2jfL-qMccAYZSghPBbHA,0,1,1,5
7/6/2010,ERLModZXaWfITiF3rxu1Xw,15nD50SrNJN8E5DYDa0GWQ,28gamO9SwWMHxwB0nP_plQ,12,5,5,3
10/4/2009,5vno46BxFFG5FnJTNdJ6yg,7af2FLLIKSF0aHE6PTEDag,8j97C2qR95tvpbGtoFxEAw,0,0,0,5
1/21/2011,5hryUEcutVhuqf4dgPckVA,XTC57MKAJ08De_sTZQzclA,eHtnZ0ISo63_0zr9rFotjw,0,0,0,5
7/12/2010,HlH,aKHMLlxPpCJzZFjSXsbsMA,_b69OdBNLhysN1jFlYNQiA,1,2,2,5
6/21/2010,za,lL7EwIqOdLXHhcnrA5zI_Q,o4NcUfco7JxOcyfKFWyAhg,0,0,0,5
8/13/2010,yANVQYQVi5E7qhhiuzlc2w,TE4nfiP4r7M_JI3342aNOg,eHtnZ0ISo63_0zr9rFotjw,0,1,1,5
7/31/2007,nFiw-BlQRVuUlKBCfJkj,ApxDju_zgctddcjcZ5eFMA,oEFJ29zAQaCNnQzebHQvpg,0,3,3,5
7/21/2011,DaPzkRtUreqtyNPgc86RpQ,KOjYo07sQ-w7sam9aIZObw,FCcgXODBs6O7MGH3VZNyLQ,0,0,1,5
4/29/2010,ryQPHqA6KR55JEYpCkTDWQ,887-WxTKfe6Tcj3o4nNcfQ,pbEiXam9YJL3neCYHGwLUA,0,3,7,5
2/4/2010,1MtWJVAZMpL_fZBqJTLUrQ,S8QWXZw2BNcK2CU5Lz9TWg,OKOfoisduqP24uK3WYvx7Q,0,0,0,5
12/28/2008,Tx2Lgv4mxVazAsDPX4SRfQ,90UObSwyT_TFAJBiXu-pSw,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
9/14/2012,fwcu3hM5r6HXTPk2r,bYXzFdocSs8QLJyUCA3I_A,43rd1LKcZRIunySzbMsyLQ,0,0,0,5
2/8/2009,fHSWgVffwCpBxg-6MFyCNg,dbLz7YfH5Fy6AAB-5-vDyA,sfWMOqUEp8S2adDeJp7Kzg,0,0,1,5
4/23/2012,9iIpySfyveEYk-8ZZlLHlw,9rgiTp7kcoJ0cOY6uQDn4g,0-rkPnrTODt_veJ_nMVT_w,0,1,0,5
11/30/2011,DE8s7OWuPFafYziYiJQ4CA,JjvzlYLM3ntL1FVNn6t7vQ,hylBw5ND7XyPldM6BN28vw,0,0,1,5
7/31/2008,Wz3sYC5hnYBfdru374YKzA,EmpKXmgdgkW8xoMGXESKbA,DXwSYgiXqIVNdO9dazel6w,0,0,1,5
7/9/2009,wLPUwXML0GGinwus9eT6oA,qrrVbOHdI4PH6ZECdjjRUA,mCHto10PBQOKnefm7gholg,0,0,0,5
12/3/2006,v09cdLDnYHq4wz4R8xK7mg,e4uZ09DtQswx8iH_AT0MDw,Z2nOMPedr7XYhgYhILJjEA,0,0,1,5
1/22/2008,bxwlh0CzZY37f,tYZO9mnOVAKFRXQ1DhkTew,Z2nOMPedr7XYhgYhILJjEA,0,0,0,3
7/3/2012,JSyw6BnOMWR4kSiZMBPPYQ,g3wseRcDJ9mJ00jt8x9ZbA,sR4EOfPuI-at41uIxIZPhw,0,0,0,5
